,"sentence","word","label"
2587,196,"skyrmionhost",
2588,196,"gav4s8",
2589,197,"abstract",
2590,197,"lacunar",
2591,197,"spinel",
2592,197,"gav4s8",
2593,197,"exhibits",
2594,197,"orbital",
2595,197,"ordering",
2596,197,44,
2597,197,"k",
2598,197,"shows",
2599,197,"complex",
2600,197,"magnetic",
2601,197,"phase",
2602,197,"diagram",
2603,197,127,
2604,197,"k",
2605,197,"includes",
2606,197,"ferromagnetic",
2607,197,"cycloidal",
2608,197,"spin",
2609,197,"order",
2610,198,"low",
2611,198,"finite",
2612,198,"external",
2613,198,"magnetic",
2614,198,"fields",
2615,198,"neltype",
2616,198,"skyrmions",
2617,198,"formed",
2618,198,"material",
2619,199,"skyrmions",
2620,199,"whirllike",
2621,199,"spin",
2622,199,"vortices",
2623,199,"received",
2624,199,"great",
2625,199,"theoretical",
2626,199,"interest",
2627,199,"nontrivial",
2628,199,"spin",
2629,199,"topology",
2630,199,"also",
2631,199,"considered",
2632,199,"basic",
2633,199,"entities",
2634,199,"new",
2635,199,"datastorage",
2636,199,"technologies",
2637,200,"interestingly",
2638,200,"found",
2639,200,"orbitally",
2640,200,"ordered",
2641,200,"phase",
2642,200,"shows",
2643,200,"sizable",
2644,200,"ferroelectric",
2645,200,"polarization",
2646,200,"excess",
2647,200,"spindriven",
2648,200,"polarizations",
2649,200,"appear",
2650,200,"magnetic",
2651,200,"phases",
2652,200,"including",
2653,200,"skyrmionlattice",
2654,200,"phase",
2655,201,"hence",
2656,201,"gav4s8",
2657,201,"shows",
2658,201,"simultaneous",
2659,201,"magnetic",
2660,201,"polar",
2661,201,"order",
2662,201,"belongs",
2663,201,"class",
2664,201,"multiferroics",
2665,201,"materials",
2666,201,"attracted",
2667,201,"enormous",
2668,201,"attention",
2669,201,"recent",
2670,201,"years",
2671,202,"summarize",
2672,202,"existing",
2673,202,"experimental",
2674,202,"information",
2675,202,"magnetic",
2676,202,"electronic",
2677,202,"dielectric",
2678,202,"properties",
2679,202,"gav4s8",
2680,203,"performing",
2681,203,"detailed",
2682,203,"magnetic",
2683,203,"susceptibility",
2684,203,"resistivity",
2685,203,"specific",
2686,203,"heat",
2687,203,"dielectric",
2688,203,"experiments",
2689,203,"complement",
2690,203,"lowtemperature",
2691,203,"phase",
2692,203,"diagram",
2693,204,"specifically",
2694,204,"show",
2695,204,"lowtemperature",
2696,204,"lowfield",
2697,204,"ground",
2698,204,"state",
2699,204,"gav4s8",
2700,204,"seems",
2701,204,"complex",
2702,204,"spin",
2703,204,"configuration",
2704,204,"purely",
2705,204,"collinear",
2706,204,"ferromagnetic",
2707,204,"spin",
2708,204,"order",
2709,205,"addition",
2710,205,"structural",
2711,205,"jahnteller",
2712,205,"transition",
2713,205,"magnetic",
2714,205,"exchange",
2715,205,"interaction",
2716,205,"changes",
2717,205,"antiferromagnetic",
2718,205,"ferromagnetic",
2719,206,"also",
2720,206,"provide",
2721,206,"experimental",
2722,206,"evidence",
2723,206,"vanadium",
2724,206,"v4",
2725,206,"clusters",
2726,206,"gav4s8",
2727,206,"regarded",
2728,206,"molecular",
2729,206,"units",
2730,206,"spin",
2731,206,12,
2732,207,"however",
2733,207,"high",
2734,207,"temperatures",
2735,207,"deviations",
2736,207,"susceptibility",
2737,207,"show",
2738,207,"indicating",
2739,207,"either",
2740,207,"magnetic",
2741,207,"moments",
2742,207,"vanadium",
2743,207,"atoms",
2744,207,"fluctuate",
2745,207,"independently",
2746,207,"excited",
2747,207,"states",
2748,207,"v4",
2749,207,"molecule",
2750,207,"become",
2751,207,"relevant",
2752,208,"less",
2753,209,"charge",
2754,209,"migration",
2755,209,"pbzrtio3",
2756,209,"ceramics",
2757,209,"relation",
2758,209,"ageing",
2759,209,"hardening",
2760,209,"softening",
2761,210,"abstract",
2762,210,"dielectric",
2763,210,"response",
2764,210,"hard",
2765,210,"fedoped",
2766,210,"soft",
2767,210,"nbdoped",
2768,210,"rhombohedral",
2769,210,"pbzr058ti0421xmexo3",
2770,210,"pzt",
2771,210,"fe",
2772,210,"nb",
2773,210,"ceramics",
2774,210,"studied",
2775,210,"subswitching",
2776,210,"conditions",
2777,210,"wide",
2778,210,"range",
2779,210,"temperatures",
2780,210,50,
2781,210,"c",
2782,210,450,
2783,210,"c",
2784,210,"frequencies",
2785,210,10,
2786,210,"mhz",
2787,210,10,
2788,210,"khz",
2789,211,"results",
2790,211,"show",
2791,211,"qualitative",
2792,211,"differences",
2793,211,"behavior",
2794,211,"acceptor",
2795,211,"donor",
2796,211,"doped",
2797,211,"samples",
2798,212,"hard",
2799,212,"materials",
2800,212,"exhibit",
2801,212,"steep",
2802,212,"increase",
2803,212,"complex",
2804,212,"permittivity",
2805,212,"decreasing",
2806,212,"frequency",
2807,213,"onset",
2808,213,"dispersion",
2809,213,"thermally",
2810,213,"activated",
2811,213,"activation",
2812,213,"energy",
2813,213,608,
2814,213,"ev",
2815,213,"attributed",
2816,213,"oxygen",
2817,213,"vacancy",
2818,213,"hopping",
2819,214,"activation",
2820,214,"energy",
2821,214,"ac",
2822,214,"conductivity",
2823,214,"observed",
2824,214,"soft",
2825,214,"materials",
2826,214,"estimated",
2827,214,17,
2828,214,"ev",
2829,214,"corresponding",
2830,214,"half",
2831,214,"energy",
2832,214,"gap",
2833,214,"pbzrtio3",
2834,214,"thus",
2835,214,"consistent",
2836,214,"electronic",
2837,214,"conduction",
2838,215,"relevance",
2839,215,"ionic",
2840,215,"hopping",
2841,215,"conductivity",
2842,215,"hard",
2843,215,"materials",
2844,215,"ferroelectric",
2845,215,"aging",
2846,215,"deaging",
2847,215,"hardening",
2848,215,"analyzed",
2849,216,"strong",
2850,216,"ionic",
2851,216,"conductivity",
2852,216,"hard",
2853,216,"absence",
2854,216,"soft",
2855,216,"samples",
2856,216,"agree",
2857,216,"well",
2858,216,"dipolar",
2859,216,"mechanism",
2860,216,"ageing",
2861,216,"hard",
2862,216,"materials",
2863,216,"absence",
2864,216,"significant",
2865,216,"ageing",
2866,216,"soft",
2867,216,"materials",
2868,217,"less",
2869,218,"comparative",
2870,218,"firstprinciples",
2871,218,"study",
2872,218,"antiperovskite",
2873,218,"oxides",
2874,218,"nitrides",
2875,218,"thermoelectric",
2876,218,"material",
2877,218,"multiple",
2878,218,"dirac",
2879,218,"cones",
2880,218,"lowdimensional",
2881,218,"band",
2882,218,"dispersion",
2883,218,"high",
2884,218,"valley",
2885,218,"degeneracy",
2886,219,"abstract",
2887,219,"perform",
2888,219,"comparative",
2889,219,"study",
2890,219,"thermoelectric",
2891,219,"performance",
2892,219,"antiperovskite",
2893,219,"oxides",
2894,219,"e",
2895,219,3,
2896,219,"tt",
2897,219,"nitrides",
2898,219,"e",
2899,219,3,
2900,219,"pn",
2901,219,"n",
2902,219,"ae",
2903,219,"ca",
2904,219,"sr",
2905,219,"ba",
2906,219,"tt",
2907,219,"ge",
2908,219,"sn",
2909,219,"pb",
2910,219,"pn",
2911,219,"sb",
2912,219,"bi",
2913,219,"means",
2914,219,"firstprinciples",
2915,219,"calculation",
2916,220,"oxides",
2917,220,"cubic",
2918,220,"structure",
2919,220,"ca",
2920,220,3,
2921,220,"geo",
2922,220,"sizable",
2923,220,"band",
2924,220,"gap",
2925,220,"exhibits",
2926,220,"high",
2927,220,"thermoelectric",
2928,220,"performance",
2929,220,"high",
2930,220,"temperatures",
2931,220,"ba",
2932,220,3,
2933,220,"pbo",
2934,220,"dirac",
2935,220,"cones",
2936,220,"without",
2937,220,"gap",
2938,220,"favorable",
2939,220,"low",
2940,220,"temperatures",
2941,221,"latter",
2942,221,"high",
2943,221,"performance",
2944,221,"owes",
2945,221,"high",
2946,221,"valley",
2947,221,"degeneracy",
2948,221,"including",
2949,221,"multiple",
2950,221,"dirac",
2951,221,"cones",
2952,221,"valleys",
2953,221,"near",
2954,221,"r",
2955,221,"points",
2956,222,"nitrides",
2957,222,"cubic",
2958,222,"structure",
2959,222,"insulator",
2960,222,"strong",
2961,222,"quasionedimensionality",
2962,222,"exhibits",
2963,222,"high",
2964,222,"thermoelectric",
2965,222,"performance",
2966,223,"also",
2967,223,"find",
2968,223,"orthorhombic",
2969,223,"structural",
2970,223,"distortion",
2971,223,"sometimes",
2972,223,"sizably",
2973,223,"enhances",
2974,223,"thermoelectric",
2975,223,"performance",
2976,223,"especially",
2977,223,"ba",
2978,223,3,
2979,223,"geo",
2980,223,"sr",
2981,223,3,
2982,223,"asn",
2983,223,"high",
2984,223,"valley",
2985,223,"degeneracy",
2986,223,"realized",
2987,223,"pnma",
2988,223,"phase",
2989,224,"calculation",
2990,224,"reveals",
2991,224,"antioerpvskites",
2992,224,"offer",
2993,224,"fertile",
2994,224,"playground",
2995,224,"various",
2996,224,"kinds",
2997,224,"characteristic",
2998,224,"electronic",
2999,224,"structure",
3000,224,"enhance",
3001,224,"thermoelectric",
3002,224,"performance",
3003,224,"provides",
3004,224,"promising",
3005,224,"candidates",
3006,224,"highperformance",
3007,224,"thermoelectric",
3008,224,"materials",
3009,225,"less",
3010,226,"giant",
3011,226,"thermoelectric",
3012,226,"effect",
3013,226,"al2o3",
3014,226,"magnetic",
3015,226,"tunnel",
3016,226,"junctions",
3017,227,"abstract",
3018,227,"thermoelectric",
3019,227,"effects",
3020,227,"magnetic",
3021,227,"nanostructures",
3022,227,"socalled",
3023,227,"spin",
3024,227,"caloritronics",
3025,227,"attracting",
3026,227,"much",
3027,227,"interest",
3028,228,"indeed",
3029,228,"provides",
3030,228,"new",
3031,228,"way",
3032,228,"control",
3033,228,"manipulate",
3034,228,"spin",
3035,228,"currents",
3036,228,"key",
3037,228,"elements",
3038,228,"spinbased",
3039,228,"electronics",
3040,229,"report",
3041,229,"giant",
3042,229,"magnetothermoelectric",
3043,229,"effect",
3044,229,"al2o3",
3045,229,"magnetic",
3046,229,"tunnel",
3047,229,"junctions",
3048,230,"thermovoltage",
3049,230,"geometry",
3050,231,"role",
3051,231,"resonant",
3052,231,"bonding",
3053,231,"governing",
3054,231,"thermal",
3055,231,"transport",
3056,231,"properties",
3057,231,"twodimensional",
3058,231,"black",
3059,231,"phosphorus",
3060,232,"abstract",
3061,232,"fundamental",
3062,232,"insight",
3063,232,"lattice",
3064,232,"dynamics",
3065,232,"phonon",
3066,232,"transport",
3067,232,"critical",
3068,232,"efficient",
3069,232,"manipulation",
3070,232,"heat",
3071,232,"flow",
3072,232,"one",
3073,232,"appealing",
3074,232,"thermophysical",
3075,232,"problems",
3076,232,"enormous",
3077,232,"practical",
3078,232,"implications",
3079,233,"phosphorene",
3080,233,"novel",
3081,233,"elemental",
3082,233,"twodimensional",
3083,233,"2d",
3084,233,"semiconductor",
3085,233,"high",
3086,233,"carrier",
3087,233,"mobility",
3088,233,"intrinsically",
3089,233,"large",
3090,233,"direct",
3091,233,"band",
3092,233,"gap",
3093,233,"possesses",
3094,233,"fascinating",
3095,233,"chemical",
3096,233,"physical",
3097,233,"properties",
3098,233,"distinctively",
3099,233,"different",
3100,233,"2d",
3101,233,"materials",
3102,234,"rapidly",
3103,234,"growing",
3104,234,"applications",
3105,234,"phosphorene",
3106,234,"nanooptoelectronics",
3107,234,"thermoelectrics",
3108,234,"call",
3109,234,"fundamental",
3110,234,"understanding",
3111,234,"thermal",
3112,234,"transport",
3113,234,"properties",
3114,235,"study",
3115,235,"based",
3116,235,"analysis",
3117,235,"electronic",
3118,235,"structure",
3119,235,"lattice",
3120,235,"dynamics",
3121,235,"demonstrate",
3122,235,"formation",
3123,235,"resonant",
3124,235,"bonding",
3125,235,"phosphorene",
3126,236,"fundamental",
3127,236,"insight",
3128,236,"thermal",
3129,236,"transport",
3130,236,"phosphorene",
3131,236,"provided",
3132,236,"discussing",
3133,236,"role",
3134,236,"resonant",
3135,236,"bonding",
3136,236,"driving",
3137,236,"longrange",
3138,236,"interactions",
3139,236,"strong",
3140,236,"phonon",
3141,236,"anharmonicity",
3142,237,"reveal",
3143,237,"strong",
3144,237,"phonon",
3145,237,"anharmonicity",
3146,237,"associated",
3147,237,"soft",
3148,237,"transverse",
3149,237,"optical",
3150,237,"phonon",
3151,237,"modes",
3152,237,"arises",
3153,237,"longrange",
3154,237,"interactions",
3155,237,"driven",
3156,237,"orbital",
3157,237,"governed",
3158,237,"resonant",
3159,237,"bonding",
3160,238,"study",
3161,238,"highlights",
3162,238,"physical",
3163,238,"origin",
3164,238,"phonon",
3165,238,"anharmonicity",
3166,238,"phosphorene",
3167,238,"also",
3168,238,"provides",
3169,238,"new",
3170,238,"insights",
3171,238,"phonon",
3172,238,"transport",
3173,238,"view",
3174,238,"orbital",
3175,238,"states",
3176,238,"would",
3177,238,"great",
3178,238,"significance",
3179,238,"design",
3180,238,"development",
3181,238,"highperformance",
3182,238,"phosphorene",
3183,238,"based",
3184,238,"nanodevices",
3185,239,"less",
3186,240,"thermal",
3187,240,"conductivity",
3188,240,"chiralitysorted",
3189,240,"carbon",
3190,240,"nanotube",
3191,240,"networks",
3192,241,"abstract",
3193,241,"thermal",
3194,241,"properties",
3195,241,"singlewalled",
3196,241,"carbon",
3197,241,"nanotubes",
3198,241,"swnts",
3199,241,"significant",
3200,241,"interest",
3201,241,"yet",
3202,241,"dependence",
3203,241,"swnt",
3204,241,"chirality",
3205,241,"explored",
3206,241,"experimentally",
3207,242,"used",
3208,242,"electrical",
3209,242,"heating",
3210,242,"infrared",
3211,242,"thermal",
3212,242,"imaging",
3213,242,"simultaneously",
3214,242,"study",
3215,242,"thermal",
3216,242,"electrical",
3217,242,"transport",
3218,242,"chiralitysorted",
3219,242,"swnt",
3220,242,"networks",
3221,243,"examined",
3222,243,"solution",
3223,243,"processed",
3224,243,90,
3225,243,"semiconducting",
3226,243,90,
3227,243,"metallic",
3228,243,"purified",
3229,243,"unsorted",
3230,243,66,
3231,243,"semiconducting",
3232,243,"asgrown",
3233,243,"hipco",
3234,243,"swnt",
3235,243,"films",
3236,244,"thermal",
3237,244,"conductivities",
3238,244,"films",
3239,244,"range",
3240,244,80,
3241,244,370,
3242,244,"wmk",
3243,244,"controlled",
3244,244,"chirality",
3245,244,"instead",
3246,244,"dependent",
3247,244,"morphology",
3248,244,"ie",
3249,245,"mass",
3250,245,"junction",
3251,245,"density",
3252,245,"quasialignment",
3253,245,"networks",
3254,246,"upper",
3255,246,"range",
3256,246,"thermal",
3257,246,"conductivities",
3258,246,"measured",
3259,246,"comparable",
3260,246,"best",
3261,246,"metals",
3262,246,"cu",
3263,246,"ag",
3264,246,"order",
3265,246,"magnitude",
3266,246,"lower",
3267,246,"mass",
3268,246,"density",
3269,247,"study",
3270,247,"reveals",
3271,247,"important",
3272,247,"factors",
3273,247,"controlling",
3274,247,"thermal",
3275,247,"properties",
3276,247,"lightweight",
3277,247,"chiralitysorted",
3278,247,"swnt",
3279,247,"films",
3280,247,"potential",
3281,247,"thermal",
3282,247,"thermoelectric",
3283,247,"applications",
3284,248,"less",
3285,249,"electronic",
3286,249,"thermoelectric",
3287,249,"properties",
3288,249,"ruin3xax",
3289,249,"sn",
3290,249,"zn",
3291,250,"abstract",
3292,250,26,
3293,250,1886,
3294,250,2011,
3295,250,"transport",
3296,250,"measurements",
3297,250,"semiconducting",
3298,250,"intermetallic",
3299,250,"system",
3300,250,"ruin3",
3301,250,"substitution",
3302,250,"derivatives",
3303,250,"ruin3xax",
3304,250,"sn",
3305,250,"zn",
3306,251,"higher",
3307,251,"values",
3308,251,"thermoelectric",
3309,251,"figure",
3310,251,"merit",
3311,251,"zt",
3312,251,45,
3313,251,"compared",
3314,251,"parent",
3315,251,"compound",
3316,251,"achieved",
3317,251,"chemical",
3318,251,"substitution",
3319,252,"using",
3320,252,"density",
3321,252,"functional",
3322,252,"theory",
3323,252,"based",
3324,252,"calculations",
3325,252,"report",
3326,253,"thermal",
3327,253,"conductance",
3328,253,"zero",
3329,253,"modes",
3330,253,"surface",
3331,253,"boundary",
3332,253,"weyl",
3333,253,"semimetal",
3334,254,"abstract",
3335,254,"thermoelectric",
3336,254,"conductance",
3337,254,"dirac",
3338,254,"materials",
3339,254,"particular",
3340,254,"zero",
3341,254,"modes",
3342,254,"reveals",
3343,254,"effect",
3344,254,"topology",
3345,254,"weyl",
3346,254,"semimetals",
3347,254,"boundary",
3348,254,"z",
3349,254,0,
3350,254,"give",
3351,254,"rise",
3352,254,"chiral",
3353,254,"zero",
3354,254,"modes",
3355,254,"backscattering",
3356,254,"resulting",
3357,254,"significant",
3358,254,"contribution",
3359,254,"thermal",
3360,254,"conductivity",
3361,255,"doping",
3362,255,"surface",
3363,255,"paramagnetic",
3364,255,"impurities",
3365,255,"backscattering",
3366,255,"allowed",
3367,255,"thermal",
3368,255,"conductivity",
3369,255,"controlled",
3370,255,"decrease",
3371,255,"transmission",
3372,255,"function",
3373,255,"t2",
3374,255,1,
3375,256,"attach",
3376,256,"thermal",
3377,256,"reservoir",
3378,256,"edge",
3379,256,"sample",
3380,256,"study",
3381,256,"thermal",
3382,256,"electrical",
3383,256,"conductance",
3384,257,"ballistic",
3385,257,"mesoscopic",
3386,257,"situations",
3387,257,"quantum",
3388,257,"uctuations",
3389,257,"causes",
3390,257,"oscillations",
3391,257,"thermal",
3392,257,"electric",
3393,257,"conduc",
3394,257,"tance",
3395,258,"thermoelectric",
3396,258,"conductance",
3397,258,"varies",
3398,258,"periodically",
3399,258,"voltage",
3400,258,"bias",
3401,259,"compare",
3402,259,"thermal",
3403,259,"conductance",
3404,259,"without",
3405,259,"impurity",
3406,259,"scattering",
3407,259,"observe",
3408,259,"effects",
3409,259,"topology",
3410,260,"experimental",
3411,260,"setup",
3412,260,"proposed",
3413,260,"test",
3414,260,"theory",
3415,261,"1thermoelectric",
3416,261,"conductance",
3417,261,"dirac",
3418,261,"materials",
3419,261,"particular",
3420,261,"zero",
3421,261,"modes",
3422,261,"reveals",
3423,261,"effect",
3424,261,"topology",
3425,261,"weyl",
3426,261,"semimetals",
3427,261,"boundary",
3428,261,"z",
3429,261,0,
3430,261,"give",
3431,261,"rise",
3432,261,"chiral",
3433,261,"zero",
3434,261,"modes",
3435,261,"backscattering",
3436,261,"resulting",
3437,261,"significant",
3438,261,"contribution",
3439,261,"thermal",
3440,261,"conductivity",
3441,262,"doping",
3442,262,"surface",
3443,262,"paramagnetic",
3444,262,"impurities",
3445,262,"backscattering",
3446,262,"allowed",
3447,262,"thermal",
3448,262,"conductivity",
3449,262,"controlled",
3450,262,"decrease",
3451,262,"transmission",
3452,262,"function",
3453,262,"t2",
3454,262,1,
3455,263,"attach",
3456,263,"thermal",
3457,263,"reservoir",
3458,263,"edge",
3459,263,"sample",
3460,263,"study",
3461,263,"thermal",
3462,263,"electrical",
3463,263,"conductance",
3464,264,"ballistic",
3465,264,"mesoscopic",
3466,264,"situations",
3467,264,"quantum",
3468,264,"uctuations",
3469,264,"causes",
3470,264,"oscillations",
3471,264,"thermal",
3472,264,"electric",
3473,264,"conduc",
3474,264,"tance",
3475,265,"thermoelectric",
3476,265,"conductance",
3477,265,"varies",
3478,265,"periodically",
3479,265,"voltage",
3480,265,"bias",
3481,266,"compare",
3482,266,"thermal",
3483,266,"conductance",
3484,266,"without",
3485,266,"impurity",
3486,266,"scattering",
3487,266,"observe",
3488,266,"effects",
3489,266,"topology",
3490,267,"experimental",
3491,267,"setup",
3492,267,"proposed",
3493,267,"test",
3494,267,"theory",
3495,268,"less",
3496,269,"double",
3497,269,"quantum",
3498,269,"dot",
3499,269,"minimal",
3500,269,"thermoelectric",
3501,269,"generator",
3502,270,"abstract",
3503,270,"based",
3504,270,"numerical",
3505,270,"renormalization",
3506,270,"group",
3507,270,"calculations",
3508,270,"demonstrate",
3509,270,"experimentally",
3510,270,"realized",
3511,270,"double",
3512,270,"quantum",
3513,270,"dots",
3514,270,"constitute",
3515,270,"minimal",
3516,270,"thermoelectric",
3517,270,"generator",
3518,271,"kondo",
3519,271,"regime",
3520,271,"one",
3521,271,"quantum",
3522,271,"dot",
3523,271,"acts",
3524,271,"ntype",
3525,271,"one",
3526,271,"ptype",
3527,271,"thermoelectric",
3528,271,"device",
3529,272,"properly",
3530,272,"connected",
3531,272,"double",
3532,272,"quantum",
3533,272,"dot",
3534,272,"prov",
3535,273,"quasiparticle",
3536,273,"band",
3537,273,"structure",
3538,273,"almostgapless",
3539,273,"transitionmetalbased",
3540,273,"heusler",
3541,273,"semiconductors",
3542,274,"abstract",
3543,274,"transitionmetalbased",
3544,274,"heusler",
3545,274,"semiconductors",
3546,274,"promising",
3547,274,"materials",
3548,274,"variety",
3549,274,"applications",
3550,274,"ranging",
3551,274,"spintronics",
3552,274,"thermoelectricity",
3553,275,"employing",
3554,275,"gw",
3555,275,"approximation",
3556,275,"within",
3557,275,"framework",
3558,275,"flapw",
3559,275,"method",
3560,275,"study",
3561,275,"quasiparticle",
3562,275,"band",
3563,275,"structure",
3564,275,"number",
3565,275,"compounds",
3566,275,"almost",
3567,275,"gapless",
3568,275,"semiconductors",
3569,276,"find",
3570,276,"contrast",
3571,276,"textitspelectron",
3572,276,"based",
3573,276,"semiconductors",
3574,276,"si",
3575,276,"gaas",
3576,276,"systems",
3577,276,"manybody",
3578,276,"corrections",
3579,276,"minimal",
3580,276,"effect",
3581,276,"electronic",
3582,276,"band",
3583,276,"structure",
3584,276,"energy",
3585,276,"band",
3586,276,"gap",
3587,276,"increases",
3588,276,"less",
3589,276,"02ev",
3590,276,"makes",
3591,276,"starting",
3592,276,"point",
3593,276,"density",
3594,276,"functional",
3595,276,"theory",
3596,276,"dft",
3597,276,"good",
3598,276,"approximation",
3599,276,"description",
3600,276,"electronic",
3601,276,"optical",
3602,276,"properties",
3603,276,"materials",
3604,277,"furthermore",
3605,277,"band",
3606,277,"gap",
3607,277,"tuned",
3608,277,"either",
3609,277,"variation",
3610,277,"lattice",
3611,277,"parameter",
3612,277,"substitution",
3613,277,"emphspchemical",
3614,277,"element",
3615,278,"less",
